location,house_square_feet,stories,bed_rooms,bathrooms,kitchen,dining_room,parking,land_size_perch,build_year,pool,furnished,property_type,price
Pannipitiya,4984,3,3,3,1.0,1,1,9.41,1987,no,yes,Residential,92519653
Pannipitiya,1320,3,1,4,1.0,1,1,14.28,1991,yes,no,Residential,28072872
Pannipitiya,5333,1,5,3,1.0,1,2,16.27,1997,no,yes,Residential,83871093
Pannipitiya,1098,3,4,4,1.0,0,1,12.91,1999,no,no,Residential,10207445
Pannipitiya,5329,2,2,2,1.0,1,2,7.22,1990,no,yes,Commercial,95899311
Pannipitiya,2273,1,5,3,1.0,1,1,23.28,1998,no,no,Residential,69947658
Pannipitiya,3667,1,2,1,1.0,0,0,15.44,2005,no,no,Residential,50972330
Pannipitiya,714,2,1,4,1.0,0,0,19.04,1985,no,yes,Residential,90076215
Pannipitiya,3579,3,5,3,1.0,0,1,16.99,1997,no,yes,Residential,16672478
Pannipitiya,5369,2,4,3,1.0,0,2,24.96,2015,no,no,Residential,9659508
Pannipitiya,2336,2,2,4,1.0,0,1,13.04,2013,no,yes,Commercial,32159924
Pannipitiya,5953,3,1,2,1.0,1,2,12.35,1996,no,no,Commercial,64490618
Pannipitiya,4211,2,5,2,1.0,0,1,10.92,2007,no,no,Residential,52129184
Pannipitiya,2853,3,2,2,1.0,1,0,10.96,2015,no,yes,Residential,81386133
Pannipitiya,2894,3,2,2,1.0,0,0,9.07,2016,no,no,Residential,5198727
Pannipitiya,4230,2,4,4,1.0,1,2,24.57,2022,no,no,Residential,93564089
Pannipitiya,746,3,1,1,1.0,1,1,22.16,1992,no,no,Residential,76366127
Pannipitiya,4582,2,3,3,1.0,0,2,9.97,1988,no,yes,Commercial,55191544
Pannipitiya,4053,3,2,3,1.0,0,0,9.72,2002,no,yes,Commercial,65711045
Rajagiriya,5107,1,5,2,1.0,0,2,5.28,1985,yes,no,Residential,96819181
Rajagiriya,3010,3,4,4,1.0,0,1,22.29,1998,no,yes,Commercial,66368088
Rajagiriya,736,3,4,1,1.0,0,2,11.18,2010,no,yes,Residential,67840417
Rajagiriya,3960,2,2,1,1.0,0,1,15.6,1993,yes,yes,Commercial,69000392
Rajagiriya,3605,3,2,3,1.0,1,1,22.81,1987,no,yes,Commercial,97376127
Rajagiriya,4152,1,2,2,1.0,1,0,11.98,2007,no,no,Residential,20323550
Rajagiriya,618,1,3,3,1.0,1,1,20.75,1993,no,no,Residential,33842386
Rajagiriya,2842,3,2,3,1.0,1,1,12.47,2021,no,yes,Residential,73027504
Rajagiriya,5697,3,1,1,1.0,1,1,18.42,2006,no,no,Residential,71672704
Rajagiriya,1048,1,5,4,1.0,0,2,12.49,1989,no,no,Residential,51286551
Rajagiriya,2548,2,2,1,1.0,0,0,11.64,1985,no,no,Residential,79126177
Rajagiriya,1545,1,3,3,1.0,1,2,24.8,1997,no,no,Residential,92333264
Rajagiriya,4836,1,5,2,1.0,1,2,16.47,1979,no,no,Residential,62647393
Rajagiriya,2520,3,4,2,1.0,0,0,11.08,1996,no,no,Commercial,98232547
Rajagiriya,3577,3,2,4,1.0,0,2,8.67,2016,no,no,Residential,70091468
Rajagiriya,4788,1,5,4,1.0,0,2,3.87,1992,no,yes,Residential,65253498
Rajagiriya,4615,2,4,4,1.0,0,1,18.54,1981,yes,no,Residential,66619288
Rajagiriya,838,1,3,3,1.0,1,2,11.19,2007,no,no,Residential,48367158
Rajagiriya,804,1,1,3,1.0,1,0,21.07,1977,yes,no,Residential,12646027
Rajagiriya,3207,2,2,4,1.0,0,2,11.01,2002,no,yes,Residential,55895204
Rajagiriya,4940,1,1,2,1.0,0,1,11.21,1975,no,yes,Residential,19670821
Rajagiriya,5527,1,3,2,1.0,1,2,20.14,2023,no,no,Residential,96482048
Rajagiriya,3988,3,5,2,1.0,1,0,13.77,2021,no,no,Residential,68587055
Rajagiriya,3572,2,5,3,1.0,1,1,22.47,2011,no,no,Commercial,27253061
Rajagiriya,4990,3,3,1,1.0,0,2,15.98,1996,no,yes,Commercial,78401068
Rajagiriya,3287,3,3,2,1.0,1,0,8.29,2022,no,no,Residential,88870060
Rajagiriya,5551,2,2,2,1.0,0,0,15.5,2018,no,yes,Residential,76909642
Rajagiriya,4766,2,4,2,1.0,0,2,3.09,1993,no,no,Residential,24791695
Rajagiriya,5988,1,1,4,1.0,0,2,9.87,1988,no,no,Residential,37616853
Rajagiriya,1948,3,1,3,1.0,1,1,7.57,1977,no,yes,Residential,53189165
Rajagiriya,5000,2,5,4,1.0,1,2,17.39,1993,no,yes,Residential,91025380
Rajagiriya,5726,3,5,4,1.0,0,1,5.99,2007,no,yes,Residential,36479577
Rajagiriya,1416,3,2,1,1.0,1,2,9.38,1995,no,no,Residential,47530488
Rajagiriya,5822,2,3,4,1.0,0,0,10.29,1975,no,no,Residential,35972569
Rajagiriya,1420,1,1,1,1.0,1,0,3.07,2000,no,no,Commercial,39507881
Rajagiriya,792,3,2,4,1.0,0,0,4.03,1984,no,yes,Residential,26286036
Rajagiriya,2376,2,5,2,1.0,0,0,9.84,2009,no,no,Residential,6833144
Rajagiriya,4245,1,5,3,1.0,1,1,7.89,1987,no,yes,Residential,86057177
Rajagiriya,5224,3,1,4,1.0,1,0,5.57,1980,no,yes,Commercial,36877902
Rajagiriya,850,2,5,1,1.0,0,1,6.39,2017,no,no,Residential,33291942
Rajagiriya,2388,3,5,3,1.0,1,1,21.38,1980,no,no,Residential,85364222
Rajagiriya,4300,2,4,1,1.0,0,1,18.03,2009,no,yes,Residential,16544226
Rajagiriya,3063,2,3,2,1.0,0,2,13.65,1990,yes,no,Residential,86640330
Rajagiriya,1767,3,5,4,1.0,0,1,23.0,2015,no,yes,Residential,92064776
Rajagiriya,4493,3,4,3,1.0,0,2,3.65,1982,no,no,Residential,86719913
Rajagiriya,1696,2,2,2,1.0,0,1,10.59,1977,no,no,Residential,31898134
Rajagiriya,3279,1,5,4,1.0,0,2,21.11,1979,no,yes,Residential,39650331
Rajagiriya,2447,3,2,4,1.0,0,2,16.82,1995,no,no,Residential,56721048
Rajagiriya,4504,2,5,1,1.0,0,0,24.6,2005,no,no,Residential,78829845
Rajagiriya,1104,2,1,1,1.0,1,1,23.78,1988,no,yes,Residential,93028888
Rajagiriya,2221,1,4,2,1.0,1,2,6.74,2011,no,no,Residential,23947059
Rajagiriya,3072,1,4,1,1.0,0,0,24.38,1993,no,no,Residential,17396505
Rajagiriya,3146,1,1,2,1.0,0,1,23.8,2011,yes,yes,Commercial,80033628
Rajagiriya,1987,3,3,2,1.0,0,0,11.22,1994,no,no,Residential,58427949
Rajagiriya,3594,2,4,2,1.0,1,2,24.62,1976,no,yes,Residential,23357160
Rajagiriya,4416,2,2,1,1.0,0,0,3.79,1981,no,yes,Residential,18513823
Rajagiriya,5918,2,4,3,1.0,0,0,17.54,2007,no,no,Residential,56015321
Rajagiriya,1317,1,3,2,1.0,0,1,8.86,2016,no,yes,Commercial,13460797
Rajagiriya,4084,2,2,3,1.0,1,2,5.85,1980,no,no,Residential,45170835
Rajagiriya,5034,3,2,4,1.0,1,1,15.71,1981,yes,no,Residential,47591919
Rajagiriya,1258,1,1,1,1.0,1,1,9.74,2018,no,yes,Residential,36371514
Rajagiriya,5657,1,5,1,1.0,0,0,17.67,1992,no,no,Residential,97759745
Rajagiriya,4608,1,1,3,1.0,0,2,14.88,2017,no,no,Residential,11941974
Rajagiriya,5124,1,5,4,1.0,1,1,11.64,2003,no,no,Residential,26119044
Rajagiriya,5594,3,1,4,1.0,0,2,7.0,1993,no,yes,Residential,58973268
Rajagiriya,4834,2,5,2,1.0,1,1,16.23,1999,no,no,Residential,69280752
Rajagiriya,4364,3,4,1,1.0,1,0,21.24,1978,no,yes,Residential,85088010
Rajagiriya,3589,2,2,4,1.0,0,1,16.2,1987,no,yes,Residential,55334301
Rajagiriya,5237,3,5,4,1.0,0,1,16.43,2006,yes,no,Residential,13910243
Rajagiriya,2704,1,4,2,1.0,0,1,14.26,2001,no,yes,Residential,56705936
Rajagiriya,1855,1,3,2,1.0,0,2,11.54,2008,no,yes,Residential,43822228
Rajagiriya,3082,3,1,3,1.0,1,0,13.06,2002,no,no,Residential,90860772
Rajagiriya,983,3,3,1,1.0,1,2,24.77,1983,no,no,Residential,83465251
Rajagiriya,3207,2,4,4,1.0,1,1,19.49,1982,no,yes,Residential,37999294
Rajagiriya,793,3,3,3,1.0,1,0,12.47,1995,no,yes,Residential,69586200
Rajagiriya,4407,3,3,1,1.0,1,2,13.06,2020,no,no,Residential,12579735
Rajagiriya,4319,2,4,3,1.0,1,1,13.99,2004,no,no,Residential,5200029
Rajagiriya,3181,2,2,1,1.0,0,0,17.5,2003,no,no,Residential,90802623
Rajagiriya,3165,2,5,1,1.0,1,0,13.25,1983,no,no,Residential,58892905
Rajagiriya,3363,3,1,4,1.0,0,1,18.1,1987,no,yes,Residential,36832253
Rajagiriya,3398,2,5,1,1.0,0,0,10.24,1992,no,yes,Residential,84278946
Rajagiriya,2939,1,1,2,1.0,1,0,12.03,2012,no,yes,Residential,12072724
Rajagiriya,4006,1,5,4,1.0,1,2,22.01,1996,no,no,Residential,33235397
Rajagiriya,1331,1,3,2,1.0,0,0,10.24,2005,no,no,Residential,5127956
Rajagiriya,3472,3,2,3,1.0,0,2,24.22,2009,no,no,Residential,42435527
Rajagiriya,3720,1,3,3,1.0,1,2,6.8,2016,no,no,Residential,5165927
Rajagiriya,5380,3,2,1,1.0,1,2,8.32,2016,no,yes,Residential,68479433
Rajagiriya,4777,3,4,1,1.0,0,2,13.2,1984,no,no,Residential,5683294
Rajagiriya,3204,1,1,2,1.0,1,0,20.54,1983,no,yes,Residential,21015353
Rajagiriya,2982,2,1,2,1.0,1,0,19.09,2005,no,no,Residential,89386047
Rajagiriya,1131,3,4,2,1.0,1,2,6.84,2018,no,no,Residential,21142109
Rajagiriya,4916,1,5,3,1.0,1,0,8.21,2014,no,no,Residential,31573746
Rajagiriya,1234,3,4,2,1.0,1,2,15.66,1998,no,no,Residential,49983715
Rajagiriya,2369,2,4,4,1.0,0,2,9.49,2015,no,no,Commercial,93612668
Rajagiriya,4404,2,2,4,1.0,1,2,12.29,2023,no,no,Residential,96028770
Rajagiriya,2970,1,4,3,1.0,1,1,13.71,1982,no,no,Residential,6330491
Rajagiriya,602,3,1,2,1.0,0,0,16.07,1994,no,no,Residential,46287811
Rajagiriya,805,3,3,2,1.0,0,0,8.52,1991,no,no,Residential,44310938
Rajagiriya,4735,3,2,1,1.0,1,2,6.59,2002,no,no,Commercial,6592163
Rajagiriya,3221,3,2,4,1.0,1,0,11.77,1980,no,no,Residential,55541284
Rathmalana,5339,1,5,3,1.0,0,2,4.8,2016,no,no,Residential,68162906
Rathmalana,3490,2,3,2,1.0,1,0,14.59,2007,no,no,Commercial,12834926
Rathmalana,3793,1,2,1,1.0,1,2,21.47,2002,no,no,Residential,55890629
Rathmalana,3266,3,4,3,1.0,1,2,5.62,1975,no,yes,Residential,17224465
Rathmalana,3906,3,2,3,1.0,0,1,5.48,2015,no,no,Residential,86137945
Rathmalana,1497,2,2,4,1.0,1,2,4.76,2009,no,no,Commercial,16168023
Rathmalana,1685,3,2,2,1.0,1,1,21.65,1998,yes,yes,Commercial,84179251
Rathmalana,1879,1,5,3,1.0,0,0,4.78,1980,no,no,Residential,39856134
Rathmalana,1270,1,2,1,1.0,1,0,24.64,1981,no,no,Residential,52459627
Rathmalana,2105,2,2,1,1.0,1,1,10.88,1983,no,yes,Residential,59488973
Rathmalana,4175,1,5,3,1.0,1,0,10.23,2011,no,yes,Residential,6274764
Rathmalana,5414,1,3,1,1.0,1,1,5.02,1990,no,no,Residential,74763737
Rathmalana,5767,1,1,3,1.0,0,0,15.88,2008,no,no,Residential,33603690
Rathmalana,2555,1,5,1,1.0,0,1,15.89,2009,yes,no,Residential,44148074
Rathmalana,5855,3,5,3,1.0,1,1,13.86,2009,no,no,Residential,87171201
Rathmalana,849,1,2,3,1.0,1,2,9.84,1994,no,no,Residential,96550829
Rathmalana,2492,2,2,3,1.0,1,0,11.11,1997,no,yes,Residential,83923374
Rathmalana,4039,2,1,1,1.0,1,2,10.05,2016,no,no,Commercial,30489920
Rathmalana,2453,1,2,3,1.0,0,1,12.38,2009,no,no,Residential,14360863
Rathmalana,3454,2,4,4,1.0,0,2,10.52,2021,no,yes,Residential,81745581
Rathmalana,2103,1,2,3,1.0,0,1,17.86,2020,no,no,Residential,60597745
Rathmalana,3985,2,2,2,1.0,1,0,9.51,1997,no,no,Residential,26913079
Rathmalana,4171,2,4,2,1.0,1,0,10.72,1978,no,yes,Residential,70353787
Rathmalana,4392,1,1,4,1.0,1,0,12.58,1984,no,no,Residential,96567286
Rathmalana,4026,1,4,3,1.0,0,1,3.09,2017,no,no,Residential,84589794
Rathmalana,5930,3,5,2,1.0,0,2,13.83,1985,no,yes,Residential,98597598
Rathmalana,643,1,4,3,1.0,0,0,8.63,2014,no,no,Residential,42937976
Rathmalana,4212,1,3,2,1.0,0,1,4.24,1983,no,no,Residential,89878044
Rathmalana,3218,3,5,1,1.0,0,2,23.04,2014,no,yes,Residential,79939618
Rathmalana,5278,1,2,1,1.0,1,1,10.09,1986,no,yes,Residential,30481606
Rathmalana,3763,1,5,4,1.0,1,1,12.37,1991,no,yes,Residential,55502799
Rathmalana,1888,3,1,4,1.0,1,0,21.2,2006,no,no,Commercial,61618576
Rathmalana,3542,1,1,3,1.0,0,1,6.67,1997,no,no,Residential,90668500
Rathmalana,819,1,4,4,1.0,1,1,21.71,1989,no,no,Residential,12372826
Rathmalana,2525,3,5,3,1.0,1,2,8.32,2002,no,no,Residential,39430695
Rathmalana,3572,3,2,1,1.0,0,0,15.96,2012,no,no,Residential,22910382
Rathmalana,4113,2,1,1,1.0,0,1,18.08,1979,no,no,Residential,83321147
Rathmalana,3048,1,2,2,1.0,0,1,22.91,2014,no,no,Residential,73943438
Rathmalana,4071,2,3,3,1.0,1,2,16.37,1992,no,no,Residential,6382166
Rathmalana,3374,2,1,1,1.0,0,1,12.97,1995,no,no,Residential,98634686
Rathmalana,1590,3,4,1,1.0,1,1,15.59,1989,no,no,Residential,74331224
Rathmalana,3546,1,3,3,1.0,1,1,7.45,1977,no,no,Residential,58785994
Rathmalana,2412,1,5,2,1.0,0,1,18.16,2020,no,no,Residential,78556286
Rathmalana,5553,3,2,2,1.0,1,1,7.11,2000,no,no,Residential,13276408
Rathmalana,1403,2,1,2,1.0,0,2,15.26,1989,no,no,Residential,70765716
Rathmalana,1089,3,3,2,1.0,0,1,17.25,2019,no,yes,Residential,89193973
Rathmalana,4156,1,3,1,1.0,1,1,22.77,1994,no,no,Residential,15294025
Rathmalana,2093,3,1,3,1.0,1,1,12.9,1995,no,yes,Residential,99714545
Rathmalana,4245,1,5,3,1.0,1,1,20.06,2000,no,no,Residential,22291976
Rathmalana,3491,2,5,1,1.0,0,0,6.69,2015,no,no,Commercial,73055039
Rathmalana,2305,1,4,1,1.0,1,0,6.44,1997,yes,yes,Residential,23216303
Rathmalana,4116,2,5,1,1.0,0,0,14.55,2023,no,yes,Commercial,79297728
Rathmalana,3940,2,4,4,1.0,0,0,16.12,1999,no,yes,Residential,32612317
Rathmalana,653,1,3,3,1.0,1,2,16.91,1978,no,yes,Residential,81431158
Rathmalana,3175,1,1,3,1.0,1,0,19.4,1984,no,no,Residential,20636172
Rathmalana,4191,2,5,3,1.0,1,2,9.49,1996,no,no,Residential,33505989
Rathmalana,1215,3,4,2,1.0,1,0,16.7,1977,yes,no,Residential,70309032
Rathmalana,5778,1,3,1,1.0,0,2,7.14,1993,no,no,Residential,66205485
Rathmalana,1554,2,5,1,1.0,1,0,7.82,2005,yes,no,Residential,59922007
Rathmalana,3033,2,2,1,1.0,0,1,4.48,1983,yes,no,Residential,56872852
Rathmalana,2229,3,3,4,1.0,1,0,19.43,2003,no,no,Residential,54090918
Rathmalana,3381,1,5,3,1.0,1,0,14.15,2011,no,no,Residential,6432278
Rathmalana,1249,2,3,1,1.0,1,0,8.24,2020,no,no,Residential,83867588
Rathmalana,2947,3,1,4,1.0,0,1,15.24,1981,no,no,Commercial,69632710
Rathmalana,5090,2,1,1,1.0,1,2,10.79,2012,no,yes,Residential,97429698
Rathmalana,3878,1,1,2,1.0,0,2,21.42,1998,no,no,Residential,47560652
Rathmalana,3240,3,2,3,1.0,1,1,14.62,1982,no,no,Residential,72827637
Rathmalana,4401,2,1,4,1.0,1,0,3.66,2008,no,no,Residential,51398539
Rathmalana,3161,3,2,1,1.0,0,0,24.67,2000,no,no,Residential,60721057
Rathmalana,3849,1,1,3,1.0,0,0,4.63,2002,no,no,Residential,10281742
Rathmalana,970,3,3,4,1.0,1,2,18.31,2002,yes,no,Residential,25536785
Rathmalana,1457,1,5,3,1.0,1,2,12.62,2020,no,yes,Residential,14135158
Rathmalana,5486,2,5,3,1.0,0,1,8.48,1981,no,no,Residential,61231864
Rathmalana,5353,1,1,2,1.0,1,1,17.88,1977,no,yes,Residential,96148821
Rathmalana,983,2,5,3,1.0,0,2,5.77,1996,no,no,Residential,42406754
Rathmalana,4477,2,1,4,1.0,1,0,21.88,2012,yes,no,Commercial,28590427
Rathmalana,3152,1,1,3,1.0,0,0,8.51,2020,no,yes,Residential,96975144
Rathmalana,4934,2,4,4,1.0,0,0,10.95,2018,no,yes,Residential,50361833
Rathmalana,4890,3,4,3,1.0,0,0,16.92,1992,no,no,Commercial,75968459
Rathmalana,3325,2,4,1,1.0,0,1,3.02,1986,no,no,Residential,38416182
Rathmalana,4634,1,2,2,1.0,0,1,13.4,2005,no,yes,Residential,38879139
Rathmalana,3893,3,4,1,1.0,1,2,22.67,2013,no,no,Residential,89442077
Rathmalana,5848,3,1,2,1.0,1,1,17.97,1979,no,no,Commercial,48257204
Rathmalana,4851,2,3,4,1.0,1,0,11.53,2018,no,yes,Residential,30985782
Rathmalana,4588,2,4,2,1.0,1,2,17.53,2015,no,no,Residential,41981782
Rathmalana,1522,1,4,3,1.0,1,1,23.6,2003,no,no,Commercial,77356123
Rathmalana,3515,3,3,3,1.0,1,1,7.13,2017,no,no,Residential,24546224
Rathmalana,3550,1,1,1,1.0,1,1,14.7,2010,no,no,Residential,63725539
Rathmalana,3646,2,2,2,1.0,1,1,8.16,1988,no,no,Residential,40599228
Rathmalana,1574,3,4,4,1.0,1,1,21.79,2018,no,no,Residential,86543989
Rathmalana,1830,1,3,4,1.0,0,0,18.86,1992,no,yes,Residential,75743470
Rathmalana,3035,1,1,3,1.0,0,0,20.62,1981,yes,no,Residential,81533303
Rathmalana,2414,1,5,4,1.0,1,0,23.75,1997,no,no,Residential,22020937
Rathmalana,3534,1,2,3,1.0,0,1,8.11,2007,no,no,Residential,62354637
Rathmalana,5533,1,3,3,1.0,1,2,4.07,2019,no,no,Residential,99873751
Rathmalana,1963,3,3,3,1.0,0,0,9.4,1990,no,no,Residential,94442075
Rathmalana,4540,1,3,1,1.0,0,0,11.78,2011,no,no,Residential,35900500
Rathmalana,803,3,4,1,1.0,0,1,16.75,1999,no,no,Commercial,73314354
Rathmalana,760,1,5,3,1.0,1,2,20.55,1983,no,no,Residential,80782631
Rathmalana,5087,2,2,3,1.0,1,0,10.7,2002,no,no,Residential,26126987
Thalawathugoda,1368,2,1,3,1.0,1,0,13.42,1983,no,no,Residential,86215763
Thalawathugoda,4348,1,1,4,1.0,1,2,20.28,1986,no,no,Residential,15213565
Thalawathugoda,3181,2,5,3,1.0,0,1,7.96,1992,no,no,Residential,16204210
Thalawathugoda,1693,3,3,3,1.0,1,2,7.78,2001,no,no,Commercial,86423199
Thalawathugoda,5100,1,3,2,1.0,0,1,15.96,2000,yes,no,Residential,35303538
Thalawathugoda,1207,3,3,2,1.0,1,0,12.59,2000,no,no,Commercial,19796645
Thalawathugoda,2140,1,3,2,1.0,0,2,23.88,1984,no,yes,Residential,13792359
Thalawathugoda,3475,2,3,2,1.0,0,2,10.85,1991,no,no,Commercial,73938985
Thalawathugoda,3791,3,5,3,1.0,0,0,19.71,2006,no,no,Residential,13481108
Thalawathugoda,2437,2,4,2,1.0,0,0,15.83,1998,no,no,Residential,7196048
Thalawathugoda,1289,2,2,4,1.0,1,1,4.2,2017,no,no,Residential,27279026
Thalawathugoda,4359,1,3,4,1.0,1,0,4.86,2022,no,no,Residential,30740651
Thalawathugoda,3549,3,4,2,1.0,0,0,7.47,1982,no,yes,Residential,92232411
Thalawathugoda,5936,2,1,1,1.0,1,2,6.15,2004,no,no,Residential,21152833
Thalawathugoda,2703,1,5,4,1.0,1,1,10.25,2000,no,no,Residential,37347088
Thalawathugoda,965,1,4,4,1.0,0,0,15.74,1998,no,no,Commercial,46248254
Thalawathugoda,4175,1,3,2,1.0,1,2,16.25,2001,no,no,Residential,99074086
Thalawathugoda,5150,2,3,2,1.0,1,0,15.93,1989,no,no,Residential,55409485
Thalawathugoda,4799,1,3,3,1.0,1,0,5.59,2002,no,no,Residential,42606413
Thalawathugoda,4772,3,4,4,1.0,0,0,16.2,1985,no,no,Residential,41919851
Thalawathugoda,4925,3,3,2,1.0,1,0,12.01,2013,no,no,Residential,91520815
Thalawathugoda,2978,2,4,2,1.0,0,1,22.87,1976,no,yes,Residential,35079185
Thalawathugoda,1805,3,3,3,1.0,0,2,23.06,1983,yes,yes,Residential,45936487
Thalawathugoda,5588,1,1,4,1.0,0,2,19.9,2019,no,no,Residential,56862250
Thalawathugoda,4439,2,1,2,1.0,1,0,18.47,1997,no,no,Residential,67631744
Thalawathugoda,3335,1,2,3,1.0,1,2,5.53,2007,no,no,Residential,76735057
Thalawathugoda,3947,2,3,2,1.0,1,0,4.86,1993,no,no,Residential,21828271
Thalawathugoda,2275,2,3,1,1.0,0,2,21.5,1987,no,no,Commercial,97201814
Thalawathugoda,898,1,4,1,1.0,1,1,12.39,1988,no,no,Residential,95647375
Thalawathugoda,1556,3,4,2,1.0,0,1,12.93,2006,no,no,Residential,78428708
Thalawathugoda,1714,3,3,4,1.0,1,2,21.65,2023,no,yes,Commercial,30896827
Thalawathugoda,3105,2,2,1,1.0,0,0,16.67,1996,no,no,Residential,72193782
Thalawathugoda,2074,1,3,3,1.0,1,0,6.95,1994,no,no,Residential,40407165
Thalawathugoda,5060,1,4,2,1.0,1,0,7.64,2007,no,no,Residential,17716439
Thalawathugoda,5046,2,3,3,1.0,1,0,3.14,1979,no,no,Residential,78314086
Thalawathugoda,4326,3,4,1,1.0,0,1,18.63,1994,no,yes,Commercial,87482920
Thalawathugoda,4071,1,3,4,1.0,0,0,13.68,1988,no,no,Residential,37376092
Thalawathugoda,3428,3,5,3,1.0,1,0,23.9,2001,no,no,Residential,34245371
Thalawathugoda,3450,3,4,1,1.0,0,0,18.71,2000,no,no,Commercial,19245493
Thalawathugoda,5707,2,2,1,1.0,0,0,5.27,2006,no,no,Residential,85881317
Thalawathugoda,3106,2,5,1,1.0,0,1,6.55,2004,no,no,Residential,32914557
Thalawathugoda,4370,3,3,3,1.0,1,2,14.04,2001,no,yes,Commercial,97090777
Thalawathugoda,3564,1,4,1,1.0,1,2,23.35,2000,yes,no,Residential,26433485
Thalawathugoda,5194,1,5,2,1.0,1,0,8.44,1992,no,no,Residential,14676770
Thalawathugoda,1549,2,2,1,1.0,0,0,21.16,2019,no,yes,Residential,97283126
Thalawathugoda,5203,3,4,2,1.0,1,2,9.87,1997,no,yes,Commercial,45569642
Thalawathugoda,3450,1,5,4,1.0,0,1,8.94,2018,no,yes,Residential,36617287
Thalawathugoda,765,1,5,2,1.0,0,1,22.83,2021,no,no,Residential,93785598
Thalawathugoda,4086,2,5,4,1.0,1,1,4.04,1998,no,no,Residential,84505283
Thalawathugoda,3109,3,1,4,1.0,1,1,17.54,1978,no,no,Residential,30609742
Thalawathugoda,1519,1,3,2,1.0,1,1,3.95,2015,no,no,Residential,38217039
Thalawathugoda,713,2,4,4,1.0,0,1,20.62,1977,no,no,Commercial,81367157
Thalawathugoda,4104,1,4,2,1.0,0,1,21.25,2017,no,no,Residential,43991486
Thalawathugoda,1591,1,4,3,1.0,1,1,22.65,2004,no,yes,Commercial,37734986
Thalawathugoda,4439,1,5,4,1.0,0,1,7.09,2021,no,no,Residential,61195099
Thalawathugoda,1858,2,3,2,1.0,1,0,5.74,1990,yes,no,Residential,76354118
Thalawathugoda,4026,3,2,4,1.0,1,1,14.08,1981,no,no,Residential,10764465
Thalawathugoda,1114,2,4,1,1.0,1,0,8.98,2013,no,no,Commercial,28924005
Thalawathugoda,5927,3,3,2,1.0,1,2,16.34,1996,no,no,Commercial,90697175
Thalawathugoda,5404,1,3,1,1.0,1,0,14.3,2015,no,no,Commercial,63903107
Thalawathugoda,3796,3,1,4,1.0,1,2,6.19,2005,no,no,Residential,91149156
Thalawathugoda,5034,1,4,4,1.0,0,0,19.26,2023,no,yes,Residential,44645730
Thalawathugoda,3184,1,5,3,1.0,0,2,20.68,1987,no,yes,Residential,46251461
Thalawathugoda,667,2,3,2,1.0,1,0,24.19,2015,no,no,Residential,70475437
Thalawathugoda,2196,1,3,1,1.0,1,0,11.7,2015,no,no,Residential,14040544
Thalawathugoda,5078,2,2,3,1.0,0,2,10.43,2003,no,no,Residential,97582259
Thalawathugoda,618,3,1,4,1.0,0,1,7.23,2002,no,no,Residential,19922463
Thalawathugoda,3330,3,3,4,1.0,1,1,6.98,2018,no,no,Residential,29753773
Thalawathugoda,4121,1,3,3,1.0,1,1,10.06,1993,no,no,Residential,40244133
Thalawathugoda,1172,2,5,1,1.0,0,1,24.6,1997,no,yes,Residential,59037858
Thalawathugoda,5995,1,5,4,1.0,1,1,5.03,2021,no,yes,Residential,19434783
Thalawathugoda,2858,2,2,4,1.0,0,0,8.71,1982,no,no,Residential,17479373
Thalawathugoda,3502,2,2,2,1.0,1,1,4.89,1999,no,no,Residential,67213778
Thalawathugoda,1250,2,2,3,1.0,0,0,9.02,2012,no,yes,Residential,88417303
Thalawathugoda,5689,3,5,4,1.0,1,2,5.03,2012,no,no,Residential,78778502
Thalawathugoda,3187,2,5,1,1.0,1,1,14.18,2009,no,yes,Residential,73192855
Thalawathugoda,3862,3,1,2,1.0,1,1,12.64,2000,no,no,Residential,95199286
Thalawathugoda,1938,2,4,3,1.0,0,1,6.83,1977,no,no,Residential,7659316
Thalawathugoda,5596,3,4,1,1.0,1,1,6.85,1976,no,yes,Residential,96784889
Thalawathugoda,4234,3,1,4,1.0,0,0,16.77,1979,no,yes,Residential,10849421
Thalawathugoda,3427,3,4,3,1.0,0,0,11.52,1994,no,yes,Residential,49704407
Thalawathugoda,5832,1,5,3,1.0,0,0,4.24,1986,no,yes,Residential,12168778
Thalawathugoda,2817,2,4,1,1.0,0,2,23.24,2012,no,no,Residential,83972103
Thalawathugoda,4139,1,5,3,1.0,1,0,11.91,1990,no,no,Residential,79124670
Thalawathugoda,1637,2,1,1,1.0,1,1,16.0,2011,no,no,Residential,40960142
Thalawathugoda,4983,2,2,4,1.0,1,2,22.48,2012,no,no,Residential,33015593
Thalawathugoda,4578,1,1,2,1.0,0,2,11.85,2010,no,no,Residential,81928757
Thalawathugoda,3561,3,4,1,1.0,1,1,21.05,2020,no,no,Residential,75805953
Thalawathugoda,3826,2,5,2,1.0,0,1,23.12,2003,no,yes,Residential,94577687
Thalawathugoda,1698,3,4,3,1.0,0,1,6.83,2009,no,yes,Residential,56553196
Thalawathugoda,2924,1,4,1,1.0,0,1,22.63,2023,no,no,Residential,7460233
Thalawathugoda,1539,3,2,4,1.0,1,0,5.64,2011,yes,no,Residential,89171423
Thalawathugoda,4316,2,4,1,1.0,0,2,9.05,1995,no,no,Commercial,21569598
Thalawathugoda,4014,2,2,1,1.0,1,1,20.78,1995,no,yes,Commercial,91277648
