location,house_square_feet,stories,bed_rooms,bathrooms,kitchen,dining_room,parking,land_size_perch,build_year,pool,furnished,property_type,price,property_age,price_per_sqft,total_rooms
Pannipitiya,3191,2,5,3,1.0,1,0,8.25,1998,0,0,Commercial,41700000,27,13068.003760576621,8
Pannipitiya,1166,1,1,2,1.0,0,1,22.53,1994,0,0,Residential,8130000,31,6972.5557461406515,3
Pannipitiya,4535,1,1,3,1.0,1,2,10.32,2018,0,0,Residential,54400000,7,11995.589856670342,4
Pannipitiya,2171,2,2,3,1.0,0,1,7.22,1991,0,0,Residential,99300000,34,45739.29064947029,5
Pannipitiya,5317,2,1,1,1.0,1,0,18.74,1998,0,0,Residential,89300000,27,16795.185254842956,2
Pannipitiya,1800,1,1,1,1.0,0,2,10.02,2000,1,0,Residential,83100000,25,46166.666666666664,2
Pannipitiya,5009,2,1,4,1.0,0,1,10.33,2014,0,1,Commercial,28300000,11,5649.830305450189,5
Pannipitiya,3454,2,4,4,1.0,1,1,19.26,2006,0,1,Residential,45800000,19,13259.988419224088,8
Pannipitiya,3495,2,1,3,1.0,1,1,8.54,2003,0,1,Residential,34100000,22,9756.795422031473,4
Pannipitiya,1836,2,3,4,1.0,0,1,22.73,1988,0,0,Residential,88300000,37,48093.68191721133,7
Pannipitiya,736,2,5,3,1.0,0,2,15.35,2011,0,1,Residential,5680000,14,7717.391304347826,8
Pannipitiya,1629,2,1,2,1.0,0,2,14.83,1996,0,1,Residential,98500000,29,60466.54389195826,3
Pannipitiya,2756,3,1,3,1.0,1,1,8.82,2008,0,0,Residential,94500000,17,34288.82438316401,4
Pannipitiya,3194,1,1,4,1.0,1,2,21.37,2001,0,0,Residential,47800000,24,14965.560425798372,5
Pannipitiya,1261,2,3,4,1.0,1,0,15.6,2002,0,0,Commercial,8970000,23,7113.40206185567,7
Pannipitiya,3072,1,1,3,1.0,1,2,6.42,1996,0,0,Commercial,13200000,29,4296.875,4
Pannipitiya,3277,3,1,1,1.0,0,0,7.54,2017,0,0,Residential,39100000,8,11931.644797070492,2
Pannipitiya,2908,2,5,3,1.0,1,0,13.3,1977,0,0,Residential,82900000,48,28507.565337001375,8
Pannipitiya,686,1,3,3,1.0,1,2,20.15,1996,0,0,Residential,45700000,29,66618.07580174928,6
Pannipitiya,3112,2,3,1,1.0,1,1,23.66,2022,0,0,Commercial,14400000,3,4627.249357326478,4
Pannipitiya,3542,2,1,2,1.0,1,2,17.6,1995,0,0,Residential,52500000,30,14822.134387351778,3
Pannipitiya,3373,2,3,1,1.0,1,0,14.14,1990,0,0,Residential,67200000,35,19922.91728431663,4
Pannipitiya,3104,2,2,4,1.0,0,0,8.52,1983,0,0,Residential,47900000,42,15431.701030927836,6
Pannipitiya,3910,2,3,1,1.0,1,2,17.8,1987,0,0,Commercial,72100000,38,18439.89769820972,4
Pannipitiya,2300,2,3,4,1.0,0,0,24.61,1984,0,0,Residential,8160000,41,3547.8260869565215,7
Pannipitiya,4270,2,3,4,1.0,1,2,13.48,2023,0,0,Commercial,71600000,2,16768.14988290398,7
Pannipitiya,3300,3,4,3,1.0,1,2,6.57,1995,1,0,Residential,61600000,30,18666.666666666668,7
Pannipitiya,4229,3,4,3,1.0,1,1,5.27,2023,0,0,Residential,64400000,2,15228.186332466305,7
Pannipitiya,5190,2,4,2,1.0,1,0,8.92,2016,0,0,Residential,94100000,9,18131.02119460501,6
Pannipitiya,2247,2,3,4,1.0,0,2,15.53,2014,0,1,Residential,30000000,11,13351.13484646195,7
Pannipitiya,5764,3,2,3,1.0,0,0,23.83,1981,0,1,Residential,36600000,44,6349.757113115892,5
Pannipitiya,3918,3,3,4,1.0,1,2,9.58,2020,0,0,Residential,80100000,5,20444.104134762634,7
Pannipitiya,4287,3,1,2,1.0,0,2,9.72,1996,0,0,Residential,72300000,29,16864.940517844647,3
Pannipitiya,1196,2,2,4,1.0,0,1,13.59,1992,0,1,Residential,67800000,33,56688.96321070234,6
Pannipitiya,5145,1,4,2,1.0,1,2,23.21,1995,1,0,Residential,80400000,30,15626.822157434402,6
Pannipitiya,1084,1,5,2,1.0,0,1,12.22,1988,0,1,Residential,86500000,37,79797.0479704797,7
Pannipitiya,1245,1,2,2,1.0,0,0,7.91,1984,0,0,Residential,27600000,41,22168.67469879518,4
Pannipitiya,3689,1,4,3,1.0,1,1,6.59,2007,0,0,Residential,36900000,18,10002.710761724044,7
Pannipitiya,5357,2,2,1,1.0,1,1,13.05,1983,0,1,Residential,37600000,42,7018.853836102296,3
Pannipitiya,5453,1,2,1,1.0,0,0,20.61,1992,0,0,Residential,77400000,33,14194.021639464516,3
Pannipitiya,4984,3,3,3,1.0,1,1,9.41,1987,0,1,Residential,92500000,38,18559.39004815409,6
Pannipitiya,1320,3,1,4,1.0,1,1,14.28,1991,1,0,Residential,28100000,34,21287.878787878788,5
Pannipitiya,5333,1,5,3,1.0,1,2,16.27,1997,0,1,Residential,83900000,28,15732.233264579036,8
Pannipitiya,1098,3,4,4,1.0,0,1,12.91,1999,0,0,Residential,10200000,26,9289.617486338799,8
Pannipitiya,5329,2,2,2,1.0,1,2,7.22,1990,0,1,Commercial,95900000,35,17995.87164571214,4
Pannipitiya,2273,1,5,3,1.0,1,1,23.28,1998,0,0,Residential,69900000,27,30752.30972283326,8
Pannipitiya,3667,1,2,1,1.0,0,0,15.44,2005,0,0,Residential,51000000,20,13907.826561221707,3
Pannipitiya,714,2,1,4,1.0,0,0,19.04,1985,0,1,Residential,90100000,40,126190.47619047618,5
Pannipitiya,3579,3,5,3,1.0,0,1,16.99,1997,0,1,Residential,16700000,28,4666.107851355127,8
Pannipitiya,5369,2,4,3,1.0,0,2,24.96,2015,0,0,Residential,9660000,10,1799.2177314211212,7
Pannipitiya,2336,2,2,4,1.0,0,1,13.04,2013,0,1,Commercial,32200000,12,13784.246575342466,6
Pannipitiya,5953,3,1,2,1.0,1,2,12.35,1996,0,0,Commercial,64500000,29,10834.873173189988,3
Pannipitiya,4211,2,5,2,1.0,0,1,10.92,2007,0,0,Residential,52100000,18,12372.358109712657,7
Pannipitiya,2853,3,2,2,1.0,1,0,10.96,2015,0,1,Residential,81400000,10,28531.370487206448,4
Pannipitiya,2894,3,2,2,1.0,0,0,9.07,2016,0,0,Residential,5200000,9,1796.821008984105,4
Pannipitiya,4230,2,4,4,1.0,1,2,24.57,2022,0,0,Residential,93600000,3,22127.659574468085,8
Pannipitiya,746,3,1,1,1.0,1,1,22.16,1992,0,0,Residential,76400000,33,102412.86863270777,2
Pannipitiya,4582,2,3,3,1.0,0,2,9.97,1988,0,1,Commercial,55200000,37,12047.14098646879,6
Pannipitiya,4053,3,2,3,1.0,0,0,9.72,2002,0,1,Commercial,65700000,23,16210.21465581051,5
Rajagiriya,5107,1,5,2,1.0,0,2,5.28,1985,1,0,Residential,96800000,40,18954.3763461915,7
Rajagiriya,3010,3,4,4,1.0,0,1,22.29,1998,0,1,Commercial,66400000,27,22059.80066445183,8
Rajagiriya,736,3,4,1,1.0,0,2,11.18,2010,0,1,Residential,67800000,15,92119.56521739131,5
Rajagiriya,3960,2,2,1,1.0,0,1,15.6,1993,1,1,Commercial,69000000,32,17424.242424242424,3
Rajagiriya,3605,3,2,3,1.0,1,1,22.81,1987,0,1,Commercial,97400000,38,27018.030513176145,5
Rajagiriya,4152,1,2,2,1.0,1,0,11.98,2007,0,0,Residential,20300000,18,4889.210019267823,4
Rajagiriya,618,1,3,3,1.0,1,1,20.75,1993,0,0,Residential,33800000,32,54692.55663430421,6
Rajagiriya,2842,3,2,3,1.0,1,1,12.47,2021,0,1,Residential,73000000,4,25686.136523574947,5
Rajagiriya,5697,3,1,1,1.0,1,1,18.42,2006,0,0,Residential,71700000,19,12585.571353343865,2
Rajagiriya,1048,1,5,4,1.0,0,2,12.49,1989,0,0,Residential,51300000,36,48950.38167938931,9
Rajagiriya,2548,2,2,1,1.0,0,0,11.64,1985,0,0,Residential,79100000,40,31043.956043956045,3
Rajagiriya,1545,1,3,3,1.0,1,2,24.8,1997,0,0,Residential,92300000,28,59741.100323624596,6
Rajagiriya,4836,1,5,2,1.0,1,2,16.47,1979,0,0,Residential,62600000,46,12944.582299421008,7
Rajagiriya,2520,3,4,2,1.0,0,0,11.08,1996,0,0,Commercial,98200000,29,38968.25396825397,6
Rajagiriya,3577,3,2,4,1.0,0,2,8.67,2016,0,0,Residential,70100000,9,19597.42801230081,6
Rajagiriya,4788,1,5,4,1.0,0,2,3.87,1992,0,1,Residential,65300000,33,13638.262322472849,9
Rajagiriya,4615,2,4,4,1.0,0,1,18.54,1981,1,0,Residential,66600000,44,14431.202600216684,8
Rajagiriya,838,1,3,3,1.0,1,2,11.19,2007,0,0,Residential,48400000,18,57756.56324582339,6
Rajagiriya,804,1,1,3,1.0,1,0,21.07,1977,1,0,Residential,12600000,48,15671.641791044776,4
Rajagiriya,3207,2,2,4,1.0,0,2,11.01,2002,0,1,Residential,55900000,23,17430.62051761771,6
Rajagiriya,4940,1,1,2,1.0,0,1,11.21,1975,0,1,Residential,19700000,50,3987.8542510121456,3
Rajagiriya,5527,1,3,2,1.0,1,2,20.14,2023,0,0,Residential,96500000,2,17459.743079428263,5
Rajagiriya,3988,3,5,2,1.0,1,0,13.77,2021,0,0,Residential,68600000,4,17201.60481444333,7
Rajagiriya,3572,2,5,3,1.0,1,1,22.47,2011,0,0,Commercial,27300000,14,7642.777155655095,8
Rajagiriya,4990,3,3,1,1.0,0,2,15.98,1996,0,1,Commercial,78400000,29,15711.422845691382,4
Rajagiriya,3287,3,3,2,1.0,1,0,8.29,2022,0,0,Residential,88900000,3,27045.93854578643,5
Rajagiriya,5551,2,2,2,1.0,0,0,15.5,2018,0,1,Residential,76900000,7,13853.3597549991,4
Rajagiriya,4766,2,4,2,1.0,0,2,3.09,1993,0,0,Residential,24800000,32,5203.524968527066,6
Rajagiriya,5988,1,1,4,1.0,0,2,9.87,1988,0,0,Residential,37600000,37,6279.225116900468,5
Rajagiriya,1948,3,1,3,1.0,1,1,7.57,1977,0,1,Residential,53200000,48,27310.061601642712,4
Rajagiriya,5000,2,5,4,1.0,1,2,17.39,1993,0,1,Residential,91000000,32,18200.0,9
Rajagiriya,5726,3,5,4,1.0,0,1,5.99,2007,0,1,Residential,36500000,18,6374.432413552218,9
Rajagiriya,1416,3,2,1,1.0,1,2,9.38,1995,0,0,Residential,47500000,30,33545.19774011299,3
Rajagiriya,5822,2,3,4,1.0,0,0,10.29,1975,0,0,Residential,36000000,50,6183.442116111302,7
Rajagiriya,1420,1,1,1,1.0,1,0,3.07,2000,0,0,Commercial,39500000,25,27816.901408450703,2
Rajagiriya,792,3,2,4,1.0,0,0,4.03,1984,0,1,Residential,26300000,41,33207.07070707071,6
Rajagiriya,2376,2,5,2,1.0,0,0,9.84,2009,0,0,Residential,6830000,16,2874.5791245791247,7
Rajagiriya,4245,1,5,3,1.0,1,1,7.89,1987,0,1,Residential,86100000,38,20282.68551236749,8
Rajagiriya,5224,3,1,4,1.0,1,0,5.57,1980,0,1,Commercial,36900000,45,7063.552833078101,5
Rajagiriya,850,2,5,1,1.0,0,1,6.39,2017,0,0,Residential,33300000,8,39176.470588235294,6
Rajagiriya,2388,3,5,3,1.0,1,1,21.38,1980,0,0,Residential,85400000,45,35762.14405360134,8
Rajagiriya,4300,2,4,1,1.0,0,1,18.03,2009,0,1,Residential,16500000,16,3837.2093023255816,5
Rajagiriya,3063,2,3,2,1.0,0,2,13.65,1990,1,0,Residential,86600000,35,28272.935031015346,5
Rajagiriya,1767,3,5,4,1.0,0,1,23.0,2015,0,1,Residential,92100000,10,52122.24108658743,9
Rajagiriya,4493,3,4,3,1.0,0,2,3.65,1982,0,0,Residential,86700000,43,19296.683730247052,7
Rajagiriya,1696,2,2,2,1.0,0,1,10.59,1977,0,0,Residential,31900000,48,18808.962264150945,4
Rajagiriya,3279,1,5,4,1.0,0,2,21.11,1979,0,1,Residential,39700000,46,12107.349801768833,9
Rajagiriya,2447,3,2,4,1.0,0,2,16.82,1995,0,0,Residential,56700000,30,23171.230077646098,6
Rajagiriya,4504,2,5,1,1.0,0,0,24.6,2005,0,0,Residential,78800000,20,17495.5595026643,6
Rajagiriya,1104,2,1,1,1.0,1,1,23.78,1988,0,1,Residential,93000000,37,84239.13043478261,2
Rajagiriya,2221,1,4,2,1.0,1,2,6.74,2011,0,0,Residential,23900000,14,10760.918505177848,6
Rajagiriya,3072,1,4,1,1.0,0,0,24.38,1993,0,0,Residential,17400000,32,5664.0625,5
Rajagiriya,3146,1,1,2,1.0,0,1,23.8,2011,1,1,Commercial,80000000,14,25429.11633820725,3
Rajagiriya,1987,3,3,2,1.0,0,0,11.22,1994,0,0,Residential,58400000,31,29391.041771514847,5
Rajagiriya,3594,2,4,2,1.0,1,2,24.62,1976,0,1,Residential,23400000,49,6510.851419031719,6
Rajagiriya,4416,2,2,1,1.0,0,0,3.79,1981,0,1,Residential,18500000,44,4189.311594202899,3
Rajagiriya,5918,2,4,3,1.0,0,0,17.54,2007,0,0,Residential,56000000,18,9462.656302805002,7
Rajagiriya,1317,1,3,2,1.0,0,1,8.86,2016,0,1,Commercial,13500000,9,10250.569476082004,5
Rajagiriya,4084,2,2,3,1.0,1,2,5.85,1980,0,0,Residential,45200000,45,11067.580803134182,5
Rajagiriya,5034,3,2,4,1.0,1,1,15.71,1981,1,0,Residential,47600000,44,9455.701231624951,6
Rajagiriya,1258,1,1,1,1.0,1,1,9.74,2018,0,1,Residential,36400000,7,28934.817170111288,2
Rajagiriya,5657,1,5,1,1.0,0,0,17.67,1992,0,0,Residential,97800000,33,17288.315361499026,6
Rajagiriya,4608,1,1,3,1.0,0,2,14.88,2017,0,0,Residential,11900000,8,2582.465277777778,4
Rajagiriya,5124,1,5,4,1.0,1,1,11.64,2003,0,0,Residential,26100000,22,5093.67681498829,9
Rajagiriya,5594,3,1,4,1.0,0,2,7.0,1993,0,1,Residential,59000000,32,10547.014658562746,5
Rajagiriya,4834,2,5,2,1.0,1,1,16.23,1999,0,0,Residential,69300000,26,14335.953661563923,7
Rajagiriya,4364,3,4,1,1.0,1,0,21.24,1978,0,1,Residential,85100000,47,19500.45829514207,5
Rajagiriya,3589,2,2,4,1.0,0,1,16.2,1987,0,1,Residential,55300000,38,15408.19169685149,6
Rajagiriya,5237,3,5,4,1.0,0,1,16.43,2006,1,0,Residential,13900000,19,2654.1913309146457,9
Rajagiriya,2704,1,4,2,1.0,0,1,14.26,2001,0,1,Residential,56700000,24,20968.934911242603,6
Rajagiriya,1855,1,3,2,1.0,0,2,11.54,2008,0,1,Residential,43800000,17,23611.859838274933,5
Rajagiriya,3082,3,1,3,1.0,1,0,13.06,2002,0,0,Residential,90900000,23,29493.835171966257,4
Rajagiriya,983,3,3,1,1.0,1,2,24.77,1983,0,0,Residential,83500000,42,84944.0488301119,4
Rajagiriya,3207,2,4,4,1.0,1,1,19.49,1982,0,1,Residential,38000000,43,11849.080137199875,8
Rajagiriya,793,3,3,3,1.0,1,0,12.47,1995,0,1,Residential,69600000,30,87767.96973518285,6
Rajagiriya,4407,3,3,1,1.0,1,2,13.06,2020,0,0,Residential,12600000,5,2859.087814840027,4
Rajagiriya,4319,2,4,3,1.0,1,1,13.99,2004,0,0,Residential,5200000,21,1203.9824033341051,7
Rajagiriya,3181,2,2,1,1.0,0,0,17.5,2003,0,0,Residential,90800000,22,28544.482867022947,3
Rajagiriya,3165,2,5,1,1.0,1,0,13.25,1983,0,0,Residential,58900000,42,18609.794628751974,6
Rajagiriya,3363,3,1,4,1.0,0,1,18.1,1987,0,1,Residential,36800000,38,10942.610764198633,5
Rajagiriya,3398,2,5,1,1.0,0,0,10.24,1992,0,1,Residential,84300000,33,24808.711006474397,6
Rajagiriya,2939,1,1,2,1.0,1,0,12.03,2012,0,1,Residential,12100000,13,4117.046614494726,3
Rajagiriya,4006,1,5,4,1.0,1,2,22.01,1996,0,0,Residential,33200000,29,8287.568647029455,9
Rajagiriya,1331,1,3,2,1.0,0,0,10.24,2005,0,0,Residential,5130000,20,3854.244928625094,5
Rajagiriya,3472,3,2,3,1.0,0,2,24.22,2009,0,0,Residential,42400000,16,12211.981566820277,5
Rajagiriya,3720,1,3,3,1.0,1,2,6.8,2016,0,0,Residential,5170000,9,1389.784946236559,6
Rajagiriya,5380,3,2,1,1.0,1,2,8.32,2016,0,1,Residential,68500000,9,12732.342007434945,3
Rajagiriya,4777,3,4,1,1.0,0,2,13.2,1984,0,0,Residential,5680000,41,1189.0307724513293,5
Rajagiriya,3204,1,1,2,1.0,1,0,20.54,1983,0,1,Residential,21000000,42,6554.307116104869,3
Rajagiriya,2982,2,1,2,1.0,1,0,19.09,2005,0,0,Residential,89400000,20,29979.879275653922,3
Rajagiriya,1131,3,4,2,1.0,1,2,6.84,2018,0,0,Residential,21100000,7,18656.05658709107,6
Rajagiriya,4916,1,5,3,1.0,1,0,8.21,2014,0,0,Residential,31600000,11,6427.990235964198,8
Rajagiriya,1234,3,4,2,1.0,1,2,15.66,1998,0,0,Residential,50000000,27,40518.63857374392,6
Rajagiriya,2369,2,4,4,1.0,0,2,9.49,2015,0,0,Commercial,93600000,10,39510.34191642043,8
Rajagiriya,4404,2,2,4,1.0,1,2,12.29,2023,0,0,Residential,96000000,2,21798.365122615804,6
Rajagiriya,2970,1,4,3,1.0,1,1,13.71,1982,0,0,Residential,6330000,43,2131.313131313131,7
Rajagiriya,602,3,1,2,1.0,0,0,16.07,1994,0,0,Residential,46300000,31,76910.29900332226,3
Rajagiriya,805,3,3,2,1.0,0,0,8.52,1991,0,0,Residential,44300000,34,55031.05590062112,5
Rajagiriya,4735,3,2,1,1.0,1,2,6.59,2002,0,0,Commercial,6590000,23,1391.7634635691659,3
Rajagiriya,3221,3,2,4,1.0,1,0,11.77,1980,0,0,Residential,55500000,45,17230.67370381869,6
Rathmalana,5339,1,5,3,1.0,0,2,4.8,2016,0,0,Residential,68200000,9,12773.92770181682,8
Rathmalana,3490,2,3,2,1.0,1,0,14.59,2007,0,0,Commercial,12800000,18,3667.621776504298,5
Rathmalana,3793,1,2,1,1.0,1,2,21.47,2002,0,0,Residential,55900000,23,14737.674663854468,3
Rathmalana,3266,3,4,3,1.0,1,2,5.62,1975,0,1,Residential,17200000,50,5266.380894060012,7
Rathmalana,3906,3,2,3,1.0,0,1,5.48,2015,0,0,Residential,86100000,10,22043.010752688173,5
Rathmalana,1497,2,2,4,1.0,1,2,4.76,2009,0,0,Commercial,16200000,16,10821.643286573146,6
Rathmalana,1685,3,2,2,1.0,1,1,21.65,1998,1,1,Commercial,84200000,27,49970.32640949555,4
Rathmalana,1879,1,5,3,1.0,0,0,4.78,1980,0,0,Residential,39900000,45,21234.69930814263,8
Rathmalana,1270,1,2,1,1.0,1,0,24.64,1981,0,0,Residential,52500000,44,41338.58267716535,3
Rathmalana,2105,2,2,1,1.0,1,1,10.88,1983,0,1,Residential,59500000,42,28266.03325415677,3
Rathmalana,4175,1,5,3,1.0,1,0,10.23,2011,0,1,Residential,6270000,14,1501.7964071856288,8
Rathmalana,5414,1,3,1,1.0,1,1,5.02,1990,0,0,Residential,74800000,35,13816.032508311784,4
Rathmalana,5767,1,1,3,1.0,0,0,15.88,2008,0,0,Residential,33600000,17,5826.252817756199,4
Rathmalana,2555,1,5,1,1.0,0,1,15.89,2009,1,0,Residential,44100000,16,17260.27397260274,6
Rathmalana,5855,3,5,3,1.0,1,1,13.86,2009,0,0,Residential,87200000,16,14893.2536293766,8
Rathmalana,849,1,2,3,1.0,1,2,9.84,1994,0,0,Residential,96600000,31,113780.9187279152,5
Rathmalana,2492,2,2,3,1.0,1,0,11.11,1997,0,1,Residential,83900000,28,33667.7367576244,5
Rathmalana,4039,2,1,1,1.0,1,2,10.05,2016,0,0,Commercial,30500000,9,7551.374102500619,2
Rathmalana,2453,1,2,3,1.0,0,1,12.38,2009,0,0,Residential,14400000,16,5870.362821035466,5
Rathmalana,3454,2,4,4,1.0,0,2,10.52,2021,0,1,Residential,81700000,4,23653.734800231614,8
Rathmalana,2103,1,2,3,1.0,0,1,17.86,2020,0,0,Residential,60600000,5,28815.977175463624,5
Rathmalana,3985,2,2,2,1.0,1,0,9.51,1997,0,0,Residential,26900000,28,6750.313676286073,4
Rathmalana,4171,2,4,2,1.0,1,0,10.72,1978,0,1,Residential,70400000,47,16878.44641572764,6
Rathmalana,4392,1,1,4,1.0,1,0,12.58,1984,0,0,Residential,96600000,41,21994.535519125682,5
Rathmalana,4026,1,4,3,1.0,0,1,3.09,2017,0,0,Residential,84600000,8,21013.412816691507,7
Rathmalana,5930,3,5,2,1.0,0,2,13.83,1985,0,1,Residential,98600000,40,16627.318718381113,7
Rathmalana,643,1,4,3,1.0,0,0,8.63,2014,0,0,Residential,42900000,11,66718.50699844479,7
Rathmalana,4212,1,3,2,1.0,0,1,4.24,1983,0,0,Residential,89900000,42,21343.77967711301,5
Rathmalana,3218,3,5,1,1.0,0,2,23.04,2014,0,1,Residential,79900000,11,24829.08638906153,6
Rathmalana,5278,1,2,1,1.0,1,1,10.09,1986,0,1,Residential,30500000,39,5778.704054566124,3
Rathmalana,3763,1,5,4,1.0,1,1,12.37,1991,0,1,Residential,55500000,34,14748.87058198246,9
Rathmalana,1888,3,1,4,1.0,1,0,21.2,2006,0,0,Commercial,61600000,19,32627.118644067796,5
Rathmalana,3542,1,1,3,1.0,0,1,6.67,1997,0,0,Residential,90700000,28,25607.001693958216,4
Rathmalana,819,1,4,4,1.0,1,1,21.71,1989,0,0,Residential,12400000,36,15140.41514041514,8
Rathmalana,2525,3,5,3,1.0,1,2,8.32,2002,0,0,Residential,39400000,23,15603.960396039603,8
Rathmalana,3572,3,2,1,1.0,0,0,15.96,2012,0,0,Residential,22900000,13,6410.974244120941,3
Rathmalana,4113,2,1,1,1.0,0,1,18.08,1979,0,0,Residential,83300000,46,20252.85679552638,2
Rathmalana,3048,1,2,2,1.0,0,1,22.91,2014,0,0,Residential,73900000,11,24245.406824146983,4
Rathmalana,4071,2,3,3,1.0,1,2,16.37,1992,0,0,Residential,6380000,33,1567.1825104396953,6
Rathmalana,3374,2,1,1,1.0,0,1,12.97,1995,0,0,Residential,98600000,30,29223.47362181387,2
Rathmalana,1590,3,4,1,1.0,1,1,15.59,1989,0,0,Residential,74300000,36,46729.55974842767,5
Rathmalana,3546,1,3,3,1.0,1,1,7.45,1977,0,0,Residential,58800000,48,16582.064297800338,6
Rathmalana,2412,1,5,2,1.0,0,1,18.16,2020,0,0,Residential,78600000,5,32587.064676616916,7
Rathmalana,5553,3,2,2,1.0,1,1,7.11,2000,0,0,Residential,13300000,25,2395.1017468035297,4
Rathmalana,1403,2,1,2,1.0,0,2,15.26,1989,0,0,Residential,70800000,36,50463.29294369209,3
Rathmalana,1089,3,3,2,1.0,0,1,17.25,2019,0,1,Residential,89200000,6,81910.00918273645,5
Rathmalana,4156,1,3,1,1.0,1,1,22.77,1994,0,0,Residential,15300000,31,3681.424446583253,4
Rathmalana,2093,3,1,3,1.0,1,1,12.9,1995,0,1,Residential,99700000,30,47634.97372193024,4
Rathmalana,4245,1,5,3,1.0,1,1,20.06,2000,0,0,Residential,22300000,25,5253.239104829211,8
Rathmalana,3491,2,5,1,1.0,0,0,6.69,2015,0,0,Commercial,73100000,10,20939.55886565454,6
Rathmalana,2305,1,4,1,1.0,1,0,6.44,1997,1,1,Residential,23200000,28,10065.075921908894,5
Rathmalana,4116,2,5,1,1.0,0,0,14.55,2023,0,1,Commercial,79300000,2,19266.277939747328,6
Rathmalana,3940,2,4,4,1.0,0,0,16.12,1999,0,1,Residential,32600000,26,8274.111675126904,8
Rathmalana,653,1,3,3,1.0,1,2,16.91,1978,0,1,Residential,81400000,47,124655.43644716693,6
Rathmalana,3175,1,1,3,1.0,1,0,19.4,1984,0,0,Residential,20600000,41,6488.188976377953,4
Rathmalana,4191,2,5,3,1.0,1,2,9.49,1996,0,0,Residential,33500000,29,7993.319016941065,8
Rathmalana,1215,3,4,2,1.0,1,0,16.7,1977,1,0,Residential,70300000,48,57860.082304526746,6
Rathmalana,5778,1,3,1,1.0,0,2,7.14,1993,0,0,Residential,66200000,32,11457.251644167533,4
Rathmalana,1554,2,5,1,1.0,1,0,7.82,2005,1,0,Residential,59900000,20,38545.68854568854,6
Rathmalana,3033,2,2,1,1.0,0,1,4.48,1983,1,0,Residential,56900000,42,18760.30333003627,3
Rathmalana,2229,3,3,4,1.0,1,0,19.43,2003,0,0,Residential,54100000,22,24270.97353073127,7
Rathmalana,3381,1,5,3,1.0,1,0,14.15,2011,0,0,Residential,6430000,14,1901.8041999408458,8
Rathmalana,1249,2,3,1,1.0,1,0,8.24,2020,0,0,Residential,83900000,5,67173.73899119295,4
Rathmalana,2947,3,1,4,1.0,0,1,15.24,1981,0,0,Commercial,69600000,44,23617.23786901934,5
Rathmalana,5090,2,1,1,1.0,1,2,10.79,2012,0,1,Residential,97400000,13,19135.559921414537,2
Rathmalana,3878,1,1,2,1.0,0,2,21.42,1998,0,0,Residential,47600000,27,12274.368231046932,3
Rathmalana,3240,3,2,3,1.0,1,1,14.62,1982,0,0,Residential,72800000,43,22469.135802469136,5
Rathmalana,4401,2,1,4,1.0,1,0,3.66,2008,0,0,Residential,51400000,17,11679.16382640309,5
Rathmalana,3161,3,2,1,1.0,0,0,24.67,2000,0,0,Residential,60700000,25,19202.78392913635,3
Rathmalana,3849,1,1,3,1.0,0,0,4.63,2002,0,0,Residential,10300000,23,2676.0197453884125,4
Rathmalana,970,3,3,4,1.0,1,2,18.31,2002,1,0,Residential,25500000,23,26288.659793814433,7
Rathmalana,1457,1,5,3,1.0,1,2,12.62,2020,0,1,Residential,14100000,5,9677.41935483871,8
Rathmalana,5486,2,5,3,1.0,0,1,8.48,1981,0,0,Residential,61200000,44,11155.668975574188,8
Rathmalana,5353,1,1,2,1.0,1,1,17.88,1977,0,1,Residential,96100000,48,17952.54997197833,3
Rathmalana,983,2,5,3,1.0,0,2,5.77,1996,0,0,Residential,42400000,29,43133.265513733466,8
Rathmalana,4477,2,1,4,1.0,1,0,21.88,2012,1,0,Commercial,28600000,13,6388.2063882063885,5
Rathmalana,3152,1,1,3,1.0,0,0,8.51,2020,0,1,Residential,97000000,5,30774.111675126904,4
Rathmalana,4934,2,4,4,1.0,0,0,10.95,2018,0,1,Residential,50400000,7,10214.83583299554,8
Rathmalana,4890,3,4,3,1.0,0,0,16.92,1992,0,0,Commercial,76000000,33,15541.922290388547,7
Rathmalana,3325,2,4,1,1.0,0,1,3.02,1986,0,0,Residential,38400000,39,11548.872180451128,5
Rathmalana,4634,1,2,2,1.0,0,1,13.4,2005,0,1,Residential,38900000,20,8394.475615019423,4
Rathmalana,3893,3,4,1,1.0,1,2,22.67,2013,0,0,Residential,89400000,12,22964.29488826098,5
Rathmalana,5848,3,1,2,1.0,1,1,17.97,1979,0,0,Commercial,48300000,46,8259.23392612859,3
Rathmalana,4851,2,3,4,1.0,1,0,11.53,2018,0,1,Residential,31000000,7,6390.434961863533,7
Rathmalana,4588,2,4,2,1.0,1,2,17.53,2015,0,0,Residential,42000000,10,9154.315605928508,6
Rathmalana,1522,1,4,3,1.0,1,1,23.6,2003,0,0,Commercial,77400000,22,50854.13929040736,7
Rathmalana,3515,3,3,3,1.0,1,1,7.13,2017,0,0,Residential,24500000,8,6970.128022759602,6
Rathmalana,3550,1,1,1,1.0,1,1,14.7,2010,0,0,Residential,63700000,15,17943.661971830985,2
Rathmalana,3646,2,2,2,1.0,1,1,8.16,1988,0,0,Residential,40600000,37,11135.490948985189,4
Rathmalana,1574,3,4,4,1.0,1,1,21.79,2018,0,0,Residential,86500000,7,54955.527318932654,8
